"age","bmass","mu","sigma","nu"
14,60.3,138.84490664479,0.165639920275925,-0.0197654913700338
14,60.4,139.059103587099,0.165622408306727,-0.0181661126824663
14,60.5,139.272648389269,0.16560489811065,-0.0165693797838442
14,60.6,139.485518725969,0.165587389687371,-0.0149752839349744
14,60.7,139.697692168227,0.165569883036563,-0.0133838164398923
14,60.8,139.909146184407,0.165552378157904,-0.0117949686455739
14,60.9,140.119858141325,0.165534875051068,-0.0102087319416586
14,61,140.329805305334,0.165517373715731,-0.00862509776016482
14,61.1,140.53896484345,0.16549987415157,-0.00704405757521551
14,61.2,140.747313824556,0.165482376358259,-0.00546560290276063
14,61.3,140.954830141843,0.16546488033551,-0.00388972530030415
14,61.4,141.161504871106,0.165447386083538,-0.00231641636663524
14,61.5,141.367339042905,0.165429893602936,-0.00074566774155535
14,61.6,141.572333976175,0.165412402894306,0.000822528894382085
14,61.7,141.776491037668,0.165394913958249,0.00238818182014225
14,61.8,141.979811641722,0.165377426795366,0.00395129927446861
14,61.9,142.182297250126,0.165359941406259,0.00551188945614137
14,62,142.383949371893,0.165342457791527,0.00706996052423939
14,62.1,142.584769563094,0.165324975951771,0.00862552059839142
14,62.2,142.784759426675,0.165307495887591,0.0101785777590346
14,62.3,142.983920612233,0.165290017599586,0.0117291400476633
14,62.4,143.182254815854,0.165272541088356,0.0132772154670797
14,62.5,143.379763779905,0.1652550663545,0.014822811981642
14,62.6,143.576449292846,0.165237593398616,0.0163659375175085
14,62.7,143.772313189028,0.165220122221302,0.0179065999628867
14,62.8,143.967357348495,0.165202652823157,0.0194448071682682
14,62.9,144.161583696781,0.165185185204778,0.0209805669466721
14,63,144.354994204737,0.165167719366764,0.0225138870738847
14,63.1,144.547590888277,0.16515025530971,0.0240447752886943
14,63.2,144.739375808231,0.165132793034213,0.0255732392931232
14,63.3,144.9303510701,0.165115332540871,0.0270992867526643
14,63.4,145.120518823874,0.16509787383028,0.0286229252965088
14,63.5,145.30988126382,0.165080416903034,0.0301441625177755
14,63.6,145.498440628265,0.16506296175973,0.0316630059737409
14,63.7,145.68619919942,0.165045508400964,0.0331794631860587
14,63.8,145.87315930312,0.165028056827329,0.0346935416409891
14,63.9,146.059323308656,0.165010607039421,0.0362052487896173
14,64,146.24469362857,0.164993159037834,0.0377145920480717
14,64.1,146.429272718396,0.164975712823161,0.0392215787977493
14,64.2,146.613063076495,0.164958268395998,0.0407262163855243
14,64.3,146.796067243817,0.164940825756936,0.042228512123968
14,64.4,146.978287803709,0.164923384906569,0.0437284732915582
14,64.5,147.159727381669,0.164905945845491,0.0452261071328957
14,64.6,147.340388645161,0.164888508574292,0.0467214208589108
14,64.7,147.52027430339,0.164871073093566,0.0482144216470719
14,64.8,147.699387107074,0.164853639403905,0.0497051166415927
14,64.9,147.87772984825,0.164836207505899,0.0511935129536369
14,65,148.055305360034,0.16481877740014,0.0526796176615229
14,65.1,148.232116516423,0.16480134908722,0.0541634378109263
14,65.2,148.408166232059,0.164783922567728,0.0556449804150754
14,65.3,148.583457462041,0.164766497842254,0.0571242524549573
