bodyMass,mu,sigma,nu
40.0,146.6763144,0.110802194,2.211938545
40.1,146.9693224,0.11078233,2.213665284
40.2,147.2629157,0.11076247,2.215387722
40.3,147.5570954,0.110742614,2.217105881
40.4,147.8518629,0.110722761,2.218819781
40.5,148.1472192,0.110702911,2.220529445
40.6,148.4431655,0.110683065,2.222234892
40.7,148.739703,0.110663223,2.223936144
40.8,149.0368329,0.110643385,2.225633221
40.9,149.3345563,0.110623549,2.227326143
41.0,149.6328745,0.110603718,2.229014932
41.1,149.9317886,0.11058389,2.230699606
41.2,150.2312999,0.110564065,2.232380187
41.3,150.5314095,0.110544244,2.234056693
41.4,150.8321185,0.110524427,2.235729145
41.5,151.1334283,0.110504613,2.237397562
41.6,151.4353401,0.110484803,2.239061964
41.7,151.7378549,0.110464996,2.240722369
41.8,152.040974,0.110445193,2.242378798
41.9,152.3446987,0.110425394,2.244031268
42.0,152.6490301,0.110405598,2.245679799
42.1,152.9539694,0.110385805,2.24732441
42.2,153.259518,0.110366016,2.248965119
42.3,153.5656768,0.110346231,2.250601945
42.4,153.8724473,0.110326449,2.252234905
42.5,154.1798306,0.110306671,2.253864019
42.6,154.487828,0.110286896,2.255489305
42.7,154.7964406,0.110267125,2.257110779
42.8,155.1056698,0.110247357,2.25872846
42.9,155.4155056,0.110227593,2.260342367
43.0,155.7258938,0.110207832,2.261952515
43.1,156.0367687,0.110188075,2.263558924
43.2,156.3480639,0.110168322,2.265161609
43.3,156.6597126,0.110148572,2.266760589
43.4,156.9716474,0.110128825,2.268355881
43.5,157.2838003,0.110109082,2.269947501
43.6,157.596103,0.110089343,2.271535466
43.7,157.9084865,0.110069607,2.273119793
43.8,158.2209146,0.110049875,2.274700499
43.9,158.5334573,0.110030146,2.2762776
44.0,158.8461075,0.110010421,2.277851113
44.1,159.1588309,0.109990699,2.279421053
44.2,159.4716031,0.109970981,2.280987438
44.3,159.7844052,0.109951266,2.282550283
44.4,160.0972137,0.109931555,2.284109604
44.5,160.4100047,0.109911848,2.285665417
44.6,160.722755,0.109892144,2.287217737
44.7,161.0354407,0.109872443,2.288766581
44.8,161.3480382,0.109852746,2.290311964
44.9,161.6605233,0.109833053,2.291853901
45.0,161.9728719,0.109813363,2.293392408
45.1,162.2850597,0.109793676,2.2949275
45.2,162.5970621,0.109773994,2.296459191
45.3,162.9088545,0.109754314,2.297987498
45.4,163.220412,0.109734638,2.299512435
45.5,163.5317096,0.109714966,2.301034016
45.6,163.8427222,0.109695297,2.302552257
45.7,164.1534244,0.109675632,2.304067173
45.8,164.4637906,0.10965597,2.305578777
45.9,164.7737953,0.109636312,2.307087084
46.0,165.0834126,0.109616657,2.308592108
46.1,165.3926165,0.109597006,2.310093865
46.2,165.7013808,0.109577358,2.311592367
46.3,166.0096792,0.109557714,2.313087629
46.4,166.3174852,0.109538073,2.314579665
46.5,166.6247723,0.109518436,2.31606849
46.6,166.9315135,0.109498803,2.317554115
46.7,167.2376819,0.109479173,2.319036557
46.8,167.5432504,0.109459546,2.320515827
46.9,167.8481917,0.109439923,2.321991939
47.0,168.1524784,0.109420303,2.323464908
47.1,168.4560829,0.109400687,2.324934746
47.2,168.7589775,0.109381075,2.326401467
47.3,169.0611341,0.109361466,2.327865083
47.4,169.3625252,0.10934186,2.329325609
47.5,169.663136,0.109322258,2.330783056
47.6,169.9629694,0.109302659,2.332237438
47.7,170.2620297,0.109283064,2.333688768
47.8,170.5603212,0.109263473,2.335137059
47.9,170.8578482,0.109243885,2.336582323
48.0,171.1546154,0.1092243,2.338024573
48.1,171.4506271,0.109204719,2.339463821
48.2,171.7458882,0.109185142,2.34090008
48.3,172.0404032,0.109165568,2.342333363
48.4,172.334177,0.109145997,2.343763681
48.5,172.6272145,0.10912643,2.345191046
48.6,172.9195206,0.109106866,2.346615472
48.7,173.2111003,0.109087306,2.34803697
48.8,173.5019588,0.10906775,2.349455552
48.9,173.7921012,0.109048197,2.350871231
49.0,174.0815327,0.109028647,2.352284017
49.1,174.3702588,0.109009101,2.353693922
49.2,174.6582847,0.108989559,2.35510096
49.3,174.9456161,0.10897002,2.35650514
49.4,175.2322584,0.108950484,2.357906475
49.5,175.5182173,0.108930952,2.359304976
49.6,175.8034985,0.108911424,2.360700654
49.7,176.0881077,0.108891898,2.362093522
49.8,176.3720509,0.108872377,2.36348359
49.9,176.6553339,0.108852859,2.364870869
50.0,176.9379628,0.108833344,2.366255371
50.1,177.2199436,0.108813833,2.367637107
50.2,177.5012824,0.108794325,2.369016088
50.3,177.7819856,0.108774821,2.370392324
50.4,178.0620593,0.108755321,2.371765827
50.5,178.34151,0.108735824,2.373136607
50.6,178.6203441,0.10871633,2.374504676
50.7,178.8985681,0.10869684,2.375870044
50.8,179.1761885,0.108677353,2.377232721
50.9,179.453212,0.10865787,2.378592719
51.0,179.7296454,0.10863839,2.379950047
51.1,180.0054954,0.108618914,2.381304716
51.2,180.2807689,0.108599441,2.382656737
51.3,180.5554728,0.108579972,2.38400612
51.4,180.8296142,0.108560506,2.385352876
51.5,181.1032,0.108541044,2.386697013
51.6,181.3762374,0.108521585,2.388038543
51.7,181.6487337,0.10850213,2.389377476
51.8,181.9206961,0.108482678,2.390713821
51.9,182.192132,0.108463229,2.392047589
52.0,182.4630487,0.108443785,2.39337879
52.1,182.7334537,0.108424343,2.394707433
52.2,183.0033547,0.108404905,2.396033528
52.3,183.2727591,0.108385471,2.397357086
52.4,183.5416748,0.10836604,2.398678115
52.5,183.8101094,0.108346612,2.399996625
52.6,184.0780707,0.108327188,2.401312627
52.7,184.3455667,0.108307768,2.402626129
52.8,184.6126053,0.108288351,2.40393714
52.9,184.8791944,0.108268937,2.405245672
53.0,185.1453435,0.108249527,2.406551732
53.1,185.4110567,0.10823012,2.40785533
53.2,185.6763247,0.108210717,2.409156475
53.3,185.9411298,0.108191317,2.410455177
53.4,186.2054488,0.108171921,2.411751444
53.5,186.4692608,0.108152528,2.413045287
53.6,186.7325449,0.108133139,2.414336713
53.7,186.9952797,0.108113753,2.415625732
53.8,187.2574439,0.108094371,2.416912353
53.9,187.5190158,0.108074992,2.418196584
54.0,187.7799741,0.108055617,2.419478436
54.1,188.0402969,0.108036245,2.420757915
54.2,188.2999625,0.108016876,2.422035032
54.3,188.5589491,0.107997511,2.423309795
54.4,188.8172346,0.107978149,2.424582212
54.5,189.0747971,0.107958791,2.425852292
54.6,189.3316143,0.107939437,2.427120044
54.7,189.5876641,0.107920085,2.428385476
54.8,189.8429241,0.107900738,2.429648597
54.9,190.0973719,0.107881393,2.430909415
55.0,190.350985,0.107862053,2.432167939
55.1,190.6037408,0.107842715,2.433424176
55.2,190.8556166,0.107823381,2.434678136
55.3,191.1065897,0.107804051,2.435929826
55.4,191.3566371,0.107784724,2.437179255
55.5,191.605736,0.1077654,2.43842643
55.6,191.8538633,0.10774608,2.43967136
55.7,192.100996,0.107726763,2.440914053
55.8,192.3471108,0.10770745,2.442154517
55.9,192.5921845,0.10768814,2.44339276
56.0,192.8361938,0.107668834,2.44462879
56.1,193.0791151,0.107649531,2.445862615
56.2,193.3209251,0.107630232,2.447094242
56.3,193.5616001,0.107610935,2.44832368
56.4,193.8011166,0.107591643,2.449550936
56.5,194.0394508,0.107572354,2.450776018
56.6,194.2765788,0.107553068,2.451998933
56.7,194.5124769,0.107533786,2.45321969
56.8,194.7471211,0.107514507,2.454438295
56.9,194.9804875,0.107495231,2.455654758
57.0,195.2125519,0.10747596,2.456869084
57.1,195.4432903,0.107456691,2.458081281
57.2,195.6726784,0.107437426,2.459291358
57.3,195.900692,0.107418164,2.460499321
57.4,196.1273068,0.107398906,2.461705177
57.5,196.3524985,0.107379651,2.462908935
57.6,196.5762425,0.1073604,2.4641106
57.7,196.7985145,0.107341152,2.465310182
57.8,197.0192899,0.107321907,2.466507686
57.9,197.2385441,0.107302666,2.46770312
58.0,197.4562525,0.107283428,2.468896492
58.1,197.6723904,0.107264194,2.470087807
58.2,197.8869331,0.107244963,2.471277074
58.3,198.0998558,0.107225736,2.472464299
58.4,198.3111336,0.107206512,2.47364949
58.5,198.5207418,0.107187291,2.474832653
58.6,198.7286554,0.107168074,2.476013795
58.7,198.9348495,0.10714886,2.477192923
58.8,199.139306,0.10712965,2.478370044
58.9,199.3420426,0.107110443,2.479545165
59.0,199.5430887,0.10709124,2.480718293
59.1,199.7424741,0.107072039,2.481889434
59.2,199.9402285,0.107052843,2.483058595
59.3,200.136382,0.10703365,2.484225782
59.4,200.3309648,0.10701446,2.485391003
59.5,200.5240073,0.106995273,2.486554264
59.6,200.7155399,0.10697609,2.487715572
59.7,200.9055935,0.106956911,2.488874933
59.8,201.0941989,0.106937734,2.490032353
59.9,201.2813871,0.106918562,2.49118784
60.0,201.4671894,0.106899392,2.492341399
60.1,201.651637,0.106880226,2.493493037
60.2,201.8347616,0.106861064,2.494642761
60.3,202.0165948,0.106841904,2.495790576
60.4,202.1971685,0.106822749,2.496936489
60.5,202.3765146,0.106803596,2.498080507
60.6,202.5546653,0.106784447,2.499222635
60.7,202.7316528,0.106765302,2.50036288
60.8,202.9075096,0.10674616,2.501501248
60.9,203.0822682,0.106727021,2.502637746
61.0,203.2559613,0.106707886,2.503772379
61.1,203.4286219,0.106688754,2.504905153
61.2,203.6002828,0.106669625,2.506036075
61.3,203.7709772,0.1066505,2.50716515
61.4,203.9407384,0.106631379,2.508292385
61.5,204.1095997,0.10661226,2.509417786
61.6,204.2775947,0.106593145,2.510541358
61.7,204.4447569,0.106574034,2.511663108
61.8,204.6111203,0.106554926,2.512783041
61.9,204.7767186,0.106535821,2.513901163
62.0,204.941586,0.10651672,2.515017481
62.1,205.1057565,0.106497622,2.516131999
62.2,205.2692645,0.106478528,2.517244724
62.3,205.4321443,0.106459437,2.518355662
62.4,205.5944305,0.106440349,2.519464818
62.5,205.7561577,0.106421265,2.520572197
62.6,205.9173606,0.106402184,2.521677807
62.7,206.0780742,0.106383106,2.522781651
62.8,206.2383334,0.106364032,2.523883737
62.9,206.3981733,0.106344962,2.524984069
63.0,206.5576291,0.106325894,2.526082653
63.1,206.7167362,0.10630683,2.527179495
63.2,206.8755301,0.10628777,2.5282746
63.3,207.0340462,0.106268713,2.529367973
63.4,207.1923204,0.106249659,2.53045962
63.5,207.3503882,0.106230609,2.531549547
63.6,207.5082858,0.106211562,2.532637759
63.7,207.666049,0.106192518,2.533724262
63.8,207.823714,0.106173478,2.534809059
63.9,207.981317,0.106154442,2.535892158
64.0,208.1388945,0.106135408,2.536973564
64.1,208.2964809,0.106116378,2.538053281
64.2,208.4541145,0.106097352,2.539131314
64.3,208.6118361,0.106078329,2.54020767
64.4,208.7696844,0.106059309,2.541282353
64.5,208.9276743,0.106040293,2.542355369
64.6,209.0858065,0.10602128,2.543426723
64.7,209.2440815,0.10600227,2.544496419
64.8,209.4024993,0.105983264,2.545564463
64.9,209.5610571,0.105964261,2.546630861
65.0,209.7197518,0.105945262,2.547695616
65.1,209.87858,0.105926266,2.548758735
65.2,210.0375384,0.105907273,2.549820222
65.3,210.1966237,0.105888284,2.550880082
65.4,210.3558326,0.105869298,2.55193832
65.5,210.5151618,0.105850316,2.552994941
65.6,210.6746078,0.105831337,2.554049951
65.7,210.8341674,0.105812361,2.555103353
65.8,210.9938371,0.105793389,2.556155153
65.9,211.1536139,0.10577442,2.557205356
66.0,211.3134952,0.105755454,2.558253967
66.1,211.4734779,0.105736492,2.55930099
66.2,211.6335586,0.105717534,2.56034643
66.3,211.7937343,0.105698578,2.561390292
66.4,211.9540018,0.105679626,2.562432581
66.5,212.1143578,0.105660678,2.563473301
66.6,212.2747991,0.105641733,2.564512458
66.7,212.4353225,0.105622791,2.565550055
66.8,212.5959249,0.105603853,2.566586098
66.9,212.7566028,0.105584918,2.567620591
67.0,212.9173532,0.105565986,2.568653539
67.1,213.0781727,0.105547058,2.569684946
67.2,213.239058,0.105528134,2.570714818
67.3,213.400006,0.105509212,2.571743158
67.4,213.5610132,0.105490294,2.572769971
67.5,213.7220764,0.10547138,2.573795262
67.6,213.8831922,0.105452469,2.574819035
67.7,214.0443574,0.105433561,2.575841294
67.8,214.2055687,0.105414657,2.576862045
67.9,214.3668226,0.105395756,2.577881292
68.0,214.5281158,0.105376858,2.578899038
68.1,214.6894451,0.105357964,2.579915289
68.2,214.8508069,0.105339073,2.580930048
68.3,215.0121979,0.105320186,2.581943321
68.4,215.1736148,0.105301302,2.582955111
68.5,215.3350541,0.105282421,2.583965423
68.6,215.4965124,0.105263544,2.584974262
68.7,215.6579863,0.105244671,2.585981631
68.8,215.8194724,0.1052258,2.586987534
68.9,215.9809672,0.105206933,2.587991977
69.0,216.1424673,0.10518807,2.588994962
69.1,216.3039692,0.105169209,2.589996495
69.2,216.4654694,0.105150353,2.59099658
69.3,216.6269646,0.105131499,2.591995221
69.4,216.7884511,0.105112649,2.592992422
69.5,216.9499254,0.105093803,2.593988186
69.6,217.1113842,0.10507496,2.594982519
69.7,217.2728238,0.10505612,2.595975425
69.8,217.4342407,0.105037284,2.596966907
69.9,217.5956314,0.105018451,2.597956969
70.0,217.7569923,0.104999621,2.598945616
70.1,217.9183197,0.104980795,2.599932852
70.2,218.079601,0.104961972,2.600918681
70.3,218.2408139,0.104943153,2.601903106
70.4,218.4019353,0.104924337,2.602886131
70.5,218.5629419,0.104905524,2.603867762
70.6,218.7238105,0.104886715,2.604848001
70.7,218.8845178,0.10486791,2.605826853
70.8,219.0450405,0.104849107,2.606804321
70.9,219.205355,0.104830308,2.607780409
71.0,219.3654379,0.104811513,2.608755122
71.1,219.5252655,0.104792721,2.609728462
71.2,219.6848143,0.104773932,2.610700435
71.3,219.8440605,0.104755147,2.611671044
71.4,220.0029803,0.104736365,2.612640292
71.5,220.16155,0.104717586,2.613608184
71.6,220.3197455,0.104698811,2.614574723
71.7,220.477543,0.104680039,2.615539913
71.8,220.6349183,0.104661271,2.616503758
71.9,220.7918475,0.104642506,2.617466261
72.0,220.9483062,0.104623745,2.618427427
72.1,221.1042704,0.104604987,2.619387258
72.2,221.2597157,0.104586232,2.620345759
72.3,221.4146177,0.104567481,2.621302934
72.4,221.5689522,0.104548733,2.622258786
72.5,221.7226945,0.104529988,2.623213318
72.6,221.8758201,0.104511247,2.624166534
72.7,222.0283046,0.10449251,2.625118439
72.8,222.1801232,0.104473776,2.626069035
72.9,222.3312512,0.104455045,2.627018326
73.0,222.4816638,0.104436317,2.627966316
73.1,222.6313364,0.104417593,2.628913008
73.2,222.7802439,0.104398873,2.629858406
73.3,222.9283614,0.104380156,2.630802514
73.4,223.0756641,0.104361442,2.631745334
73.5,223.2221268,0.104342732,2.632686871
73.6,223.3677244,0.104324025,2.633627127
73.7,223.5124319,0.104305321,2.634566107
73.8,223.656224,0.104286621,2.635503813
73.9,223.7990755,0.104267924,2.63644025
74.0,223.9409611,0.104249231,2.637375421
74.1,224.0818555,0.104230541,2.638309329
74.2,224.2217334,0.104211855,2.639241977
74.3,224.3605692,0.104193172,2.640173369
74.4,224.4983376,0.104174492,2.641103508
74.5,224.635013,0.104155816,2.642032398
74.6,224.7705699,0.104137143,2.642960042
74.7,224.9049827,0.104118473,2.643886444
74.8,225.0382257,0.104099807,2.644811606
74.9,225.1702734,0.104081145,2.645735532
75.0,225.3010999,0.104062486,2.646658225
75.1,225.4306796,0.10404383,2.647579689
75.2,225.5589868,0.104025178,2.648499927
75.3,225.6859955,0.104006529,2.649418941
75.4,225.8116799,0.103987883,2.650336737
75.5,225.9360143,0.103969241,2.651253315
75.6,226.0589727,0.103950602,2.652168681
75.7,226.1805292,0.103931967,2.653082836
75.8,226.3006591,0.103913335,2.653995785
75.9,226.4193506,0.103894707,2.65490753
76.0,226.5365997,0.103876082,2.655818075
76.1,226.6524023,0.10385746,2.656727422
76.2,226.7667546,0.103838842,2.657635575
76.3,226.8796525,0.103820227,2.658542537
76.4,226.9910921,0.103801616,2.659448311
76.5,227.1010696,0.103783008,2.660352901
76.6,227.2095812,0.103764404,2.661256309
76.7,227.3166228,0.103745803,2.662158538
76.8,227.4221909,0.103727205,2.663059591
76.9,227.5262815,0.103708611,2.663959472
77.0,227.6288909,0.10369002,2.664858184
77.1,227.7300154,0.103671432,2.665755729
77.2,227.8296513,0.103652848,2.666652111
77.3,227.9277949,0.103634268,2.667547333
77.4,228.0244425,0.103615691,2.668441397
77.5,228.1195905,0.103597117,2.669334307
77.6,228.2132353,0.103578546,2.670226065
77.7,228.3053733,0.103559979,2.671116675
77.8,228.396001,0.103541416,2.67200614
77.9,228.4851149,0.103522856,2.672894461
78.0,228.5727115,0.103504299,2.673781644
78.1,228.6587872,0.103485746,2.674667689
78.2,228.7433387,0.103467196,2.675552601
78.3,228.8263625,0.10344865,2.676436382
78.4,228.9078554,0.103430107,2.677319035
78.5,228.9878138,0.103411567,2.678200563
78.6,229.0662345,0.103393031,2.679080969
78.7,229.1431143,0.103374498,2.679960255
78.8,229.2184497,0.103355969,2.680838425
78.9,229.2922376,0.103337443,2.681715481
79.0,229.3644749,0.10331892,2.682591426
79.1,229.4351582,0.103300401,2.683466263
79.2,229.5042844,0.103281886,2.684339994
79.3,229.5718505,0.103263373,2.685212624
79.4,229.6378534,0.103244864,2.686084153
79.5,229.7022899,0.103226359,2.686954586
79.6,229.765157,0.103207857,2.687823924
79.7,229.8264518,0.103189358,2.688692171
79.8,229.8861712,0.103170863,2.689559329
79.9,229.9443124,0.103152372,2.690425401
80.0,230.0008724,0.103133883,2.69129039
80.1,230.0558484,0.103115398,2.692154298
80.2,230.1092374,0.103096917,2.693017129
80.3,230.1610367,0.103078439,2.693878884
80.4,230.2112435,0.103059964,2.694739567
80.5,230.2598551,0.103041493,2.69559918
80.6,230.3068686,0.103023025,2.696457725
80.7,230.3522816,0.10300456,2.697315207
80.8,230.3960911,0.102986099,2.698171626
80.9,230.4382947,0.102967642,2.699026986
81.0,230.4788898,0.102949188,2.69988129
81.1,230.5178734,0.102930737,2.700734539
81.2,230.5552441,0.10291229,2.701586737
81.3,230.5909983,0.102893846,2.702437886
81.4,230.6251274,0.102875405,2.703287989
81.5,230.6576499,0.102856968,2.704137048
81.6,230.6885924,0.102838535,2.704985066
81.7,230.7179861,0.102820104,2.705832045
81.8,230.7458756,0.102801677,2.706677988
81.9,230.772301,0.102783254,2.707522898
82.0,230.7973017,0.102764834,2.708366777
82.1,230.8209172,0.102746417,2.709209627
82.2,230.8431871,0.102728004,2.710051451
82.3,230.8641512,0.102709595,2.710892252
82.4,230.8838493,0.102691188,2.711732032
82.5,230.9023214,0.102672785,2.712570793
82.6,230.9196073,0.102654386,2.713408538
82.7,230.9357468,0.10263599,2.71424527
82.8,230.95078,0.102617597,2.71508099
82.9,230.9647468,0.102599208,2.715915702
83.0,230.9776872,0.102580822,2.716749407
83.1,230.9896411,0.102562439,2.717582108
83.2,231.0006486,0.10254406,2.718413809
83.3,231.0107497,0.102525685,2.71924451
83.4,231.0199845,0.102507312,2.720074214
83.5,231.0283931,0.102488943,2.720902924
83.6,231.0360156,0.102470578,2.721730642
83.7,231.0428921,0.102452216,2.722557371
83.8,231.0490626,0.102433857,2.723383113
83.9,231.0545674,0.102415502,2.72420787
84.0,231.0594466,0.10239715,2.725031644
84.1,231.0637403,0.102378802,2.725854438
84.2,231.0674886,0.102360457,2.726676255
84.3,231.0707318,0.102342115,2.727497096
84.4,231.0735101,0.102323777,2.728316964
84.5,231.0758635,0.102305442,2.729135861
84.6,231.0778323,0.102287111,2.72995379
84.7,231.0794566,0.102268783,2.730770752
84.8,231.0807766,0.102250458,2.73158675
84.9,231.0818326,0.102232137,2.732401787
85.0,231.0826647,0.102213819,2.733215864
85.1,231.0833131,0.102195505,2.734028984
85.2,231.083818,0.102177194,2.734841149
85.3,231.0842196,0.102158886,2.735652362
85.4,231.084558,0.102140582,2.736462624
85.5,231.0848736,0.102122281,2.737271938
85.6,231.0852063,0.102103984,2.738080305
85.7,231.0855966,0.10208569,2.738887729
85.8,231.0860845,0.102067399,2.739694212
85.9,231.0867102,0.102049112,2.740499755
86.0,231.087514,0.102030828,2.74130436
86.1,231.088536,0.102012547,2.742108031
86.2,231.0898164,0.10199427,2.742910769
86.3,231.0913955,0.101975997,2.743712576
86.4,231.0933134,0.101957726,2.744513454
86.5,231.0956103,0.101939459,2.745313406
86.6,231.0983264,0.101921196,2.746112434
86.7,231.1015021,0.101902936,2.74691054
86.8,231.1051773,0.101884679,2.747707726
86.9,231.1093925,0.101866426,2.748503994
87.0,231.1141878,0.101848176,2.749299346
87.1,231.1196034,0.101829929,2.750093784
87.2,231.1256684,0.101811686,2.750887311
87.3,231.1323934,0.101793446,2.751679928
87.4,231.1397843,0.10177521,2.752471638
87.5,231.1478476,0.101756976,2.753262443
87.6,231.1565893,0.101738747,2.754052344
87.7,231.1660157,0.101720521,2.754841344
87.8,231.1761331,0.101702298,2.755629445
87.9,231.1869476,0.101684078,2.756416649
88.0,231.1984656,0.101665862,2.757202958
88.1,231.2106933,0.101647649,2.757988373
88.2,231.223637,0.10162944,2.758772898
88.3,231.2373029,0.101611234,2.759556534
88.4,231.2516973,0.101593031,2.760339283
88.5,231.2668265,0.101574832,2.761121147
88.6,231.2826969,0.101556636,2.761902128
88.7,231.2993146,0.101538443,2.762682228
88.8,231.3166861,0.101520254,2.763461449
88.9,231.3348176,0.101502068,2.764239793
89.0,231.3537155,0.101483886,2.765017261
89.1,231.3733862,0.101465706,2.765793857
89.2,231.3938359,0.101447531,2.766569582
89.3,231.4150711,0.101429358,2.767344438
89.4,231.4370981,0.101411189,2.768118426
89.5,231.4599234,0.101393023,2.768891549
89.6,231.4835532,0.101374861,2.769663809
89.7,231.507994,0.101356702,2.770435207
89.8,231.5332523,0.101338546,2.771205746
89.9,231.5593345,0.101320394,2.771975427
90.0,231.5862469,0.101302245,2.772744253
90.1,231.6139961,0.1012841,2.773512225
90.2,231.6425885,0.101265957,2.774279344
90.3,231.6720306,0.101247818,2.775045614
90.4,231.7023289,0.101229683,2.775811036
90.5,231.7334898,0.101211551,2.776575612
90.6,231.76552,0.101193422,2.777339343
90.7,231.7984258,0.101175296,2.778102232
90.8,231.832214,0.101157174,2.77886428
90.9,231.8668909,0.101139055,2.779625489
91.0,231.9024635,0.101120939,2.780385861
91.1,231.9389396,0.101102827,2.781145398
91.2,231.9763275,0.101084718,2.781904102
91.3,232.0146352,0.101066613,2.782661975
91.4,232.053871,0.10104851,2.783419018
91.5,232.094043,0.101030411,2.784175233
91.6,232.1351596,0.101012316,2.784930622
91.7,232.1772289,0.100994224,2.785685186
91.8,232.2202582,0.100976135,2.786438929
91.9,232.2642514,0.100958049,2.78719185
92.0,232.3092119,0.100939967,2.787943953
92.1,232.3551431,0.100921888,2.788695239
92.2,232.4020485,0.100903812,2.78944571
92.3,232.4499314,0.10088574,2.790195367
92.4,232.4987954,0.100867671,2.790944212
92.5,232.548644,0.100849605,2.791692247
92.6,232.5994805,0.100831543,2.792439474
92.7,232.6513086,0.100813483,2.793185895
92.8,232.7041317,0.100795428,2.79393151
92.9,232.7579533,0.100777375,2.794676323
93.0,232.812777,0.100759326,2.795420334
93.1,232.8686064,0.10074128,2.796163546
93.2,232.9254435,0.100723238,2.79690596
93.3,232.9832665,0.100705198,2.797647578
93.4,233.0420375,0.100687162,2.798388401
93.5,233.1017433,0.10066913,2.799128432
93.6,233.1623734,0.1006511,2.799867672
93.7,233.2239148,0.100633074,2.800606122
93.8,233.2863544,0.100615051,2.801343784
93.9,233.3496789,0.100597032,2.802080661
94.0,233.4138753,0.100579016,2.802816753
94.1,233.4789303,0.100561003,2.803552062
94.2,233.544831,0.100542993,2.804286591
94.3,233.6115641,0.100524987,2.80502034
94.4,233.6791167,0.100506984,2.805753312
94.5,233.7474756,0.100488984,2.806485507
94.6,233.8166278,0.100470988,2.807216928
94.7,233.88656,0.100452994,2.807947576
94.8,233.9572592,0.100435004,2.808677453
94.9,234.0287121,0.100417018,2.809406561
95.0,234.1009057,0.100399034,2.810134901
95.1,234.1738268,0.100381054,2.810862474
95.2,234.2474621,0.100363077,2.811589283
95.3,234.3217985,0.100345104,2.812315329
95.4,234.3968229,0.100327134,2.813040613
95.5,234.4725219,0.100309167,2.813765138
95.6,234.5488823,0.100291203,2.814488904
95.7,234.625891,0.100273242,2.815211913
95.8,234.7035346,0.100255285,2.815934168
95.9,234.7817998,0.100237331,2.816655669
96.0,234.8606735,0.100219381,2.817376418
96.1,234.9401424,0.100201433,2.818096416
96.2,235.0201928,0.100183489,2.818815666
96.3,235.1008137,0.100165548,2.819534168
96.4,235.181977,0.10014761,2.820251925
96.5,235.2636564,0.100129676,2.820968937
96.6,235.3458412,0.100111745,2.821685207
96.7,235.4285213,0.100093817,2.822400736
96.8,235.5116863,0.100075892,2.823115525
96.9,235.5953261,0.100057971,2.823829577
97.0,235.6794302,0.100040053,2.824542891
97.1,235.7639885,0.100022138,2.825255471
97.2,235.8489905,0.100004226,2.825967317
97.3,235.9344261,0.099986318,2.826678431
97.4,236.0202847,0.099968413,2.827388815
97.5,236.1065562,0.099950511,2.82809847
97.6,236.1932302,0.099932612,2.828807397
97.7,236.2802962,0.099914717,2.829515599
97.8,236.3677439,0.099896825,2.830223075
97.9,236.4555629,0.099878936,2.830929829
98.0,236.5437428,0.09986105,2.831635861
98.1,236.6322731,0.099843167,2.832341174
98.2,236.7211434,0.099825288,2.833045767
98.3,236.8103432,0.099807412,2.833749644
98.4,236.8998621,0.099789539,2.834452804
98.5,236.9896896,0.09977167,2.835155251
98.6,237.0798151,0.099753803,2.835856985
98.7,237.1702282,0.09973594,2.836558007
98.8,237.2609182,0.09971808,2.83725832
98.9,237.3518748,0.099700223,2.837957924
99.0,237.4430872,0.09968237,2.838656821
99.1,237.5345449,0.09966452,2.839355012
99.2,237.6262374,0.099646673,2.840052499
99.3,237.7181539,0.099628829,2.840749284
99.4,237.8102839,0.099610988,2.841445367
99.5,237.9026193,0.099593151,2.84214075
99.6,237.995162,0.099575317,2.842835435
99.7,238.0879166,0.099557486,2.843529422
99.8,238.1808876,0.099539658,2.844222714
99.9,238.2740796,0.099521833,2.844915312
100.0,238.3674972,0.099504012,2.845607216
100.1,238.4611449,0.099486194,2.846298429
100.2,238.5550272,0.099468379,2.846988952
100.3,238.6491449,0.099450567,2.847678786
100.4,238.7434899,0.099432759,2.848367932
100.5,238.8380529,0.099414953,2.849056393
100.6,238.9328273,0.099397151,2.849744169
100.7,239.0278128,0.099379352,2.850431261
100.8,239.1230087,0.099361556,2.851117672
100.9,239.2184119,0.099343764,2.851803402
101.0,239.3140195,0.099325975,2.852488452
101.1,239.4098288,0.099308188,2.853172825
101.2,239.5058373,0.099290405,2.853856521
101.3,239.6020424,0.099272626,2.854539542
101.4,239.6984414,0.099254849,2.855221889
101.5,239.7950318,0.099237076,2.855903563
101.6,239.8918108,0.099219306,2.856584566
101.7,239.988776,0.099201539,2.857264899
101.8,240.0859246,0.099183775,2.857944564
101.9,240.183254,0.099166014,2.858623561
102.0,240.2807617,0.099148257,2.859301892
102.1,240.3784448,0.099130502,2.859979558
102.2,240.4763009,0.099112751,2.860656561
102.3,240.5743272,0.099095003,2.861332902
102.4,240.6725211,0.099077259,2.862008582
102.5,240.7708798,0.099059517,2.862683603
102.6,240.8694008,0.099041779,2.863357965
102.7,240.9680813,0.099024044,2.864031671
102.8,241.0669186,0.099006312,2.86470472
102.9,241.1659102,0.098988583,2.865377116
103.0,241.2650532,0.098970857,2.866048858
103.1,241.364345,0.098953134,2.866719948
103.2,241.4637829,0.098935415,2.867390388
103.3,241.5633642,0.098917699,2.868060178
103.4,241.6630862,0.098899986,2.868729321
103.5,241.7629462,0.098882276,2.869397816
103.6,241.8629415,0.098864569,2.870065666
103.7,241.9630691,0.098846866,2.870732872
